"id","submitdate","lastpage","startlanguage","seed","PERBG1","PERBG1_other","PERBG2","PERBG3","PERBG3_other","PERBG3ING","PERBG3ING_other","PERBG3GEO","PERBG3GEO_other","PERBG3MATH","PERBG3MATH_other","PERBG3PHYS","PERBG3PHYS_other","PERBG3LIFE","PERBG3LIFE_other","PERBG3BIO","PERBG3BIO_other","PERBG3MED","PERBG3MED_other","PERBG3AGRI","PERBG3AGRI_other","PERBG3PSYCH","PERBG3PSYCH_other","PERBG3CHEM","PERBG3CHEM_other","PERBG4","PERBG6","PERBG6_other","PERBG8","RSDP1_1A2","RSDP1_3A4","RSDP1b_1","RSDP1c_1","RSDP1c_2","RSDP1c_3","RSDP1c_4","RSDP1c_5","RSDP1c_6","RSDP1c_7","RSDP1c_8","RSDP1c_9","RSDP1c_10","RSDP1c_11","RSDP1c_other","RSDP3_1","RSDP3_10","RSDP3_11","RSDP3_12","RSDP3_13","RSDP3_14","RSDP3_15","RSDP3_2","RSDP3_3","RSDP3_4","RSDP3_5","RSDP3_6","RSDP3_7","RSDP3_8","RSDP3_9","RSDP3_other","RSDP7","RDMPR10_1","RDMPR10_2","RDMPR10_3","DTPUB6_1","DTPUB1b_1","DTPUB1b_2","DTPUB1b_3","DTPUB1b_other","DTPUB5_1","DTPUB5_2","DTPUB5_3","DTPUB5_4","DTPUB5_5","DTPUB3_1","DTPUB3_2","DTPUB3_3","DTPUB3_4","DTPUB3_5","DTPUB3_6","DTPUB3_7","DTPUB3_other","DTPUB4a_0","DTPUB4a_1","DTPUB4a_2","DTPUB4a_3","DTPUB4a_4","DTPUB4a_5","DTPUB4a_6","DTPUB4a_7","DTPUB4a_other","DTPUB4b_0","DTPUB4b_1","DTPUB4b_2","DTPUB4b_3","DTPUB4b_4","DTPUB4b_5","DTPUB4b_6","DTPUB4b_7","DTPUB4b_other","RSDP10","RDMPR1_0","RDMPR1_1","RDMPR1_2","RDMPR1_3","RDMPR1_other","RDMPR3_0","RDMPR3_1","RDMPR3_2","RDMPR3_3","RDMPR3_other","RDMPR7_2","RDMPR7_3","RDMPR7_4","RDMPR7_5","RDMPR7_6","RDMPR7_7","RDMPR7_8","RDMPR7_9","RDMPR7_other","RDMPR8_2","RDMPR8_3","RDMPR8_4","RDMPR8_5","RDMPR8_6","RDMPR8_7","RDMPR8_8","RDMPR8_9","RDMPR8_10","RDMPR9_2","RDMPR9_3","RDMPR9_4","RDMPR9_5","RDMPR9_6","RDMPR9_7","RDMPR9_8","RDMPR9_9","RDMPR9_10","DTPUB7_0","DTPUB7_1","DTPUB7_21","DTPUB7_22","DTPUB7_23","DTPUB7_24","DTPUB7_31","DTPUB7_32","DTPUB7_33","DTPUB7_41","DTPUB7_42","DTPUB7_43","DTPUB7_44","DTPUB7_51","DTPUB7_52","DTPUB7_61","DTPUB7_62","DTPUB7_71","DTPUB7_72","DTPUB7_81","DTPUB7_82","DTPUB7_83","DTPUB7_91","DTPUB7_92","DTPUB7_93","DTPUB7_other","RDMPR4","RDMPR5","RDMPR6_1","RDMPR6_13","RDMPR6_14","RDMPR6_15","RDMPR6_16","RDMPR6_17","RDMPR6_18","RDMPR6_19","RDMPR6_2","RDMPR6_20","RDMPR6_21","RDMPR6_22","RDMPR6_23","RDMPR6_24","RDMPR6_3","RDMPR6_4","RDMPR6_26","RDMPR6_other","RDMPR12_0","RDMPR12_1","RDMPR12_2","RDMPR12_3","RDMPR12_4","RDMPR12_5","RDMPR12_6","RDMPR12_other","RDMPR11_0","RDMPR11_1","RDMPR11_4","RDMPR11_5","RDMPR11_6","RDMPR11_7","RDMPR11_8","RDMPR11_9","RDMPR11_other","SERVC1_0","SERVC1_1","SERVC1_2","SERVC1_3","SERVC1_4","SERVC1_5","SERVC1_6","SERVC1_7","SERVC1_8","SERVC1_9","SERVC1_other","SERVC2_1","SERVC2_2","SERVC2_3","SERVC2_4","SERVC2_5","SERVC2_6","SERVC3","interviewtime","groupTime201","PERBG1Time","PERBG2Time","PERBG3Time","PERBG3INGTime","PERBG3GEOTime","PERBG3MATHTime","PERBG3PHYSTime","PERBG3LIFETime","PERBG3BIOTime","PERBG3MEDTime","PERBG3AGRITime","PERBG3PSYCHTime","PERBG3CHEMTime","PERBG4Time","PERBG6Time","PERBG8Time","groupTime202","RSDP1Time","RSDP1bTime","RSDP1cTime","RSDP3Time","RSDP7Time","RDMPR10Time","groupTime203","DTPUB6Time","DTPUB1bTime","DTPUB5Time","DTPUB3Time","DTPUB4aTime","DTPUB4bTime","RSDP10Time","groupTime204","RDMPR1Time","RDMPR3Time","RDMPR7Time","RDMPR8Time","RDMPR9Time","DTPUB7Time","RDMPR4Time","RDMPR5Time","RDMPR6Time","RDMPR12Time","RDMPR11Time","groupTime205","SERVC1Time","SERVC2Time","SERVC3Time","PERBG7","RSDP2_6","RSDP2_1","RSDP2_2","RSDP2_3","RSDP2_5","RSDP2_other","RSDP2b_7_1","RSDP2b_7_2","RSDP2b_7_3","RSDP2b_1-1","RSDP2b_1-2","RSDP2b_1-3","RSDP2b_2-1","RSDP2b_2-2","RSDP2b_2-3","RSDP2b_3-1","RSDP2b_3-2","RSDP2b_3-3","RSDP2b_5-1","RSDP2b_5-2","RSDP2b_5-3","RSDP2b_6-1","RSDP2b_6-2","RSDP2b_6-3","RSDP4","RSDP8","RSDP11","RDMPR6_10","RDMPR6_11","RDMPR6_12","RDMPR6_5","RDMPR6_6","RDMPR6_7","RDMPR6_8","RDMPR6_9","RDMPR6_25","groupTime220","PERBG7Time","groupTime221","RSDP2Time","RSDP2bTime","RSDP4Time","RSDP8Time","RSDP11Time","groupTime222","groupTime223","groupTime224","groupTime226","groupTime227","groupTime228","groupTime229","groupTime230","RSDP2_4","RSDP2b_4-1","RSDP2b_4-2","RSDP2b_4-3","groupTime211","groupTime212","groupTime213","groupTime214","groupTime215","groupTime191","groupTime192","groupTime193","groupTime194","groupTime195","groupTime206","groupTime207","groupTime208","groupTime209","groupTime210"
"1137","","1","en","615981718","DESY","","6","7","","","","","","","","12","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2","","","",""
"1138","1980-01-01 00:00:00","5","en","1531208309","DESY","","6","1","","","","","","","","","","","","","","","","","","","","11","","3","4","","1","2","1","0","","","","","","","","","","","","","Y","","Y","Y","","Y","","","","","Y","","Y","","","","1","spfit/spcat / pgopher","orca","origin","30","","Y","","","group-owned public database","cdms","","","","Y","Y","","","","Y","","","","","","Y","","Y","","","","","","","","","","","","","1","","Y","Y","","","","Y","Y","","","Y","Y","Y","","","","","","","1","1","2","","","","","","","1","2","3","","","","","","","","","Y","","Y","Y","Y","Y","","Y","Y","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","","","1","2","2","1","2","1","","1077.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","spectroscopy","","","quantum chemical calculations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.61","140.79","87.05","805.7","19.93"
"1139","","0","en","39987532","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1140","","2","en","282223586","DESY","","6","7","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.62","28.76","13.4","",""
"1141","","1","de","1788201912","DESY","","6","7","","","","","","","","-oth-","Roentgendetektoren","","","","","","","","","","","","","4","5","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.62","","","",""
"1142","","2","en","81168946","DESY","","6","7","","","","","","","","7","","","","","","","","","","","","","","5","5","","2","2","2","95","","Y","","","","","","Y","","","","","","","Y","","","Y","Y","","","","Y","","","","","","5","own inhouse software","Aviso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","Y","Y","","","","","","","X-ray microscopy","tomography","","X-ray diffraction","X-ray fluorescence","X-ray absorption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.04","252.29","","",""
"1143","1980-01-01 00:00:00","5","en","1887894159","DESY","","6","7","","","","","","","","3","","","","","","","","","","","","","","5","4","","1","2","2","90","","","","","","","Y","Y","","","","LCLS (SLAC)","Y","","Y","Y","Y","Y","Y","","Y","","Y","","Y","","","","6","Python","Origin Labs","ROOT (CERN, C++)","25","Y","","","","","","","","","","Y","","Y","Y","","","","","","Y","Y","Y","Y","Y","Y","","","","","","","","","","","1","","","Y","","","","","Y","Y","","Y","Y","Y","","","","","","","2","2","2","","","","","","","2","2","2","","","","","","","","","","Y","","","Y","Y","","Y","Y","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","","","","","","","","Y","Y","Y","Y","","Y","Y","","2","3","2","3","3","","","1226.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","Y","Y","","","","","","","coherent diffraction imaging (CDI)","optical microscopy","","Ion and electron time of flight (TOF)","Velocity map imaging (VMI)","COLTRIMS / REMI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.65","562.59","180.77","303.67","78.65"
"1144","1980-01-01 00:00:00","5","en","736109082","DESY","","6","7","","","","","","","","3","","","","","","","","","","","","","","3","2","","2","2","1","0","","","","","","","","","","","","","","Y","Y","","","","","","Y","","Y","Y","Y","","","","2","Origin Pro","LabView","Python","5","","","","In most cases, only selected data-sets that make it into publications are actually published. Datasets recorded during the optimization of the apparatus, during preparation of the final experiments etc. are usually not published. However, such data is shared within the group.","","","","","","Y","","","","","Y","","","","","Y","Y","Y","","","Y","","","","","","","","","","","1","","","Y","","","","","Y","","","Y","Y","Y","Y","","","","","","1","1","1","1","","","","","","3","1","2","3","","","","","","","","","","","Y","","","","Y","Y","","Y","","Y","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","Y","Y","","","Y","","","3","3","3","1","2","3","","967.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","Y","Y","Y","","","","","","Beam-characterization of electron-sources using screens & cameras","THz source characterization","Home-built electron energy spectrometers","Pump-probe experiments","Home-built optical spectrometers","Home-built electron energy spectrometers","Self-developed Python code","CST","ASTRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.57","346.81","240.97","200.57","83.01"
"1145","","1","en","866230751","DESY","","6","7","","","","","","","","7","","","","","","","","","","","","","","4","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.75","","","",""
"1146","1980-01-01 00:00:00","5","en","1393336466","DESY","","6","-oth-","material science","","","","","","","","","","","","","","","","","","","","","5","-oth-","staff scientist","1","2","2","80","","Y","","","","","","","","","","","","","Y","Y","","","","","Y","","Y","","Y","","","","4","python and python-based specific applications such as pyFAI, pdfgetX3","Microsoft Office","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","1","","","Y","","","","","","Y","","","","Y","Y","Y","","","","","","","2","2","2","","","","","","","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","Y","Y","Y","","","Y","Y","","3","3","3","3","3","2","","1990.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","Y","","","","","","","","","","scattereing and diffraction","spectroscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","thin film deposition","wet chemistry","","","","","","","","","","","","332.57","861.23","176.97","399.15","220.42"
"1147","1980-01-01 00:00:00","5","en","163196856","DESY","","6","7","","","","","","","","7","","","","","","","","","","","","","","5","5","","2","1","1","100","","Y","Y","","","","Y","Y","","","","","","Y","Y","","","","Y","","Y","","","","","","","","4","Jupyter","IGOR Pro","Anaconda","30","Y","","","","","","","","","Y","Y","","","Y","","","","","","","","Y","Y","Y","Y","","","","","","","","","","","1","","","Y","","","","","","Y","","Y","Y","Y","Y","","","","","","1","2","1","1","","","","","","2","2","2","1","","","","","","","","","","Y","Y","","Y","","","","","","","Y","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","Y","","","Y","","","","","","Y","","Y","Y","Y","","Y","Y","Y","","3","3","2","1","2","2","","443.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","Y","Y","","","","","","","","","XAS","RIXS","XPS","Numeric model","Quantum chemistry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.37","183.04","50.45","126.39","40.08"
"1148","","1","en","1840262131","HEREO","","6","2","","11","","","","","","","","","","","","","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.0","","","",""
"1149","","0","de","28875645","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","1980-01-01 00:00:00","5","en","1122528274","DESY","","6","7","","","","","","","","3","","","","","","","","","","","","","","4","4","","2","2","1","10","","","","","","","Y","","","","","MAX-lab (before MAX IV)","","","Y","Y","","Y","Y","","Y","","Y","","Y","","","Vector graphics figures in SVG, PDF or EPS (analysis results, not raw data)","4","Self-made acquisition software (combines camera and mass-spectrum ADC into HDF5 file)","Spyder (running various analysis scripts)","Matlab (running various analysis or simulation scripts)","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","","","","1","","Y","Y","","","","","Y","Y","","Y","Y","Y","Y","Y","","","","""Parameters used"" is important also for analysis (processing scripts), as well as the experiment","2","1","1","1","1","","","","1","3","1","2","2","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","","","","Not really possible to automate full experiment (some things are switched or triggered by hand, e.g. to record the spectrum or power of the laser pulse which will be used for experiment). Would still be a lot of work to create a metadata collection system able to communicate with 5-10 kinds of instruments, so only the most important (changing often, self-made software so communication possible to add) has been automated at the moment.","","","","Y","","Y","","","Y","Y","With unlimited money, we could have some people doing this full time or if I had a permanent employment as technician instead of aiming for publications there would be time to build up such systems. Our research group is 15 people including PhD students, and the experiments are not much using big-facility hardware or software that anyone else could take care of without our domain expertise","2","3","2","3","2","2","I don't feel that some initiatives to create completely computer-understandable metadata-taxonomies seem meaningful (e.g. listing ""voltage"" as something that can be measured, which is anyway not meaningful without a full human-readable drawing of the experiment and circuit scheme to know what kind of signal is being measured). But I think there is room for some general suggestions/advice/tools/standards for keeping track of related files, metadata and (especially) processing steps of a not-automated pipeline. Example: We use facility-provided network storage for where big raw-data can be written by a specific computer handling a spectrometer (within a directory with ID-number based on scheduled beamtimes), but metadata like parameters of laser are written to a different kind of network storage (due to rules about write-access and the mere need to be able to write such data also when no beamtime is scheduled in the cumbersome beamtime-management system). And then some things are logged manually in a wiki-style web page. Then during data analysis you need to find the two directories from the same date on different storage platforms, and the web page for that day. And when making an analysis script to produce output files (an ad-hoc processing pipeline) it would be nice to have a system for getting the adjustable parameters of that script saved together with the output. If Jupyter Notebooks are used to run the script they could be manually saved, but if there are some parameters left at default values they are not seen in the script... so I'm more thinking that for a text or binay file would accompany each output file, or for file formats like HDF5 it could be part of the output file, but possibly a web system that allows searching for all raw- and output- files by data and keywords/metadata like sample-name or laser-parameters could have been nice (if all the system integration of making acquisition softwares and analysis softwares provide it the data, have IDs or timestamps to know which things are related...)...","10596.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","Y","Y","Y","","","","","","Velocity map imaging (VMI)","Computing the covariance images/maps between VMI and mass spectrum","","Photoelectron spectroscopy","Mass spectrometry","Time resolved by pump--probe delay (electron and mass spectroscopies)","Electron or ion trajectories for design/evaluation of electrostatic spectrometers","Fitting/comparing analytic curve models to pump--probe scan data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.11","484.5","6215.41","2826.9","998.16"
